Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Cost,Profit,Order Year,Order Month,Order Quarter
3115,CA-2017-150350,2017-08-23,2017-08-30,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,34.68,1,24.276,10.404,2017,8,2017Q3
3116,CA-2017-150350,2017-08-23,2017-08-30,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,532.704,1,372.89279999999997,159.81119999999999,2017,8,2017Q3
3117,CA-2017-150350,2017-08-23,2017-08-30,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",43.1,1,30.169999999999998,12.930000000000003,2017,8,2017Q3
3118,CA-2017-150350,2017-08-23,2017-08-30,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,1,11.116,4.764000000000001,2017,8,2017Q3
3119,CA-2016-121720,2016-06-11,2016-06-12,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,1123.92,1,786.744,337.17600000000004,2016,6,2016Q2
3120,CA-2016-121720,2016-06-11,2016-06-12,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,249.584,1,174.7088,74.8752,2016,6,2016Q2
3121,CA-2016-121720,2016-06-11,2016-06-12,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",48.672,1,34.07039999999999,14.601600000000005,2016,6,2016Q2
3122,CA-2016-121720,2016-06-11,2016-06-12,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",60.768,1,42.5376,18.230400000000003,2016,6,2016Q2
3123,CA-2016-121720,2016-06-11,2016-06-12,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.6,1,55.019999999999996,23.58,2016,6,2016Q2
3124,CA-2016-121720,2016-06-11,2016-06-12,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,3.768,1,2.6375999999999995,1.1304000000000003,2016,6,2016Q2
3125,CA-2016-121720,2016-06-11,2016-06-12,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1036.624,1,725.6368,310.98720000000003,2016,6,2016Q2
3126,CA-2016-121720,2016-06-11,2016-06-12,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,563.808,1,394.6656,169.1424,2016,6,2016Q2
3127,CA-2018-149895,2018-09-08,2018-09-12,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,258.528,1,180.9696,77.5584,2018,9,2018Q3
3128,CA-2018-147564,2018-10-02,2018-10-06,Standard Class,BP-11155,Becky Pak,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,49.12,1,34.38399999999999,14.736000000000004,2018,10,2018Q4
3129,CA-2015-136399,2015-12-16,2015-12-17,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,1,31.122,13.338000000000001,2015,12,2015Q4
3130,CA-2015-136399,2015-12-16,2015-12-17,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.568,1,169.0976,72.47040000000001,2015,12,2015Q4
3131,CA-2015-136399,2015-12-16,2015-12-17,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,395.0,1,276.5,118.5,2015,12,2015Q4
3132,CA-2015-136399,2015-12-16,2015-12-17,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,627.168,1,439.01759999999996,188.15040000000005,2015,12,2015Q4
3133,CA-2015-107916,2015-08-24,2015-08-26,First Class,JP-15460,Jennifer Patt,Corporate,United States,Oceanside,New York,11572,East,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.28,1,9.296,3.984,2015,8,2015Q3
3134,CA-2015-107916,2015-08-24,2015-08-26,First Class,JP-15460,Jennifer Patt,Corporate,United States,Oceanside,New York,11572,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",12.672,1,8.8704,3.8016000000000005,2015,8,2015Q3
3135,CA-2018-164168,2018-11-12,2018-11-18,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,30.56,1,21.392,9.168,2018,11,2018Q4
3136,CA-2018-164168,2018-11-12,2018-11-18,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,77.952,1,54.566399999999994,23.385600000000004,2018,11,2018Q4
3137,CA-2018-164168,2018-11-12,2018-11-18,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,67.992,1,47.5944,20.397600000000004,2018,11,2018Q4
3138,CA-2018-164168,2018-11-12,2018-11-18,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",12.224,1,8.556799999999999,3.667200000000001,2018,11,2018Q4
3139,CA-2018-164168,2018-11-12,2018-11-18,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,44.784,1,31.348799999999997,13.435200000000002,2018,11,2018Q4
3140,CA-2018-164168,2018-11-12,2018-11-18,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",22.848,1,15.993599999999999,6.8544,2018,11,2018Q4
3141,CA-2016-112557,2016-04-25,2016-04-28,First Class,JL-15850,John Lucas,Consumer,United States,New York City,New York,10035,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",206.43,1,144.501,61.929,2016,4,2016Q2
3142,US-2015-122959,2015-12-12,2015-12-12,Same Day,CY-12745,Craig Yedwab,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,210.392,1,147.27439999999999,63.11760000000001,2015,12,2015Q4
3143,CA-2018-162572,2018-09-25,2018-09-27,Second Class,RB-19360,Raymond Buch,Consumer,United States,Cincinnati,Ohio,45231,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96,1,83.972,35.988,2018,9,2018Q3
3144,CA-2018-162572,2018-09-25,2018-09-27,Second Class,RB-19360,Raymond Buch,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-AR-10001547,Office Supplies,Art,Newell 311,10.608,1,7.4256,3.1824000000000003,2018,9,2018Q3
3145,US-2017-148110,2017-09-05,2017-09-11,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Austin,Texas,78745,Central,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.802,1,243.4614,104.34060000000002,2017,9,2017Q3
3146,CA-2018-131828,2018-02-11,2018-02-13,Second Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",963.136,1,674.1951999999999,288.9408000000001,2018,2,2018Q1
3147,CA-2018-131828,2018-02-11,2018-02-13,Second Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98105,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776,1,62.14319999999999,26.632800000000003,2018,2,2018Q1
3148,CA-2015-109218,2015-06-30,2015-07-03,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Los Angeles,California,90004,West,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",32.4,1,22.679999999999996,9.720000000000002,2015,6,2015Q2
3149,CA-2017-120558,2017-06-07,2017-06-10,First Class,RD-19810,Ross DeVincentis,Home Office,United States,New York City,New York,10035,East,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,32.4,1,22.679999999999996,9.720000000000002,2017,6,2017Q2
3150,US-2015-109036,2015-12-20,2015-12-25,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10002043,Office Supplies,Labels,Avery 489,31.05,1,21.735,9.315000000000001,2015,12,2015Q4
3151,CA-2016-147830,2016-12-15,2016-12-18,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,2025.36,1,1417.752,607.608,2016,12,2016Q4
3152,CA-2016-147830,2016-12-15,2016-12-18,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055,East,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,1799.994,1,1259.9958,539.9982,2016,12,2016Q4
3153,CA-2016-147830,2016-12-15,2016-12-18,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055,East,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,101.988,1,71.3916,30.596400000000003,2016,12,2016Q4
3154,CA-2016-147830,2016-12-15,2016-12-18,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",262.864,1,184.00479999999996,78.85920000000002,2016,12,2016Q4
3155,CA-2018-150497,2018-07-20,2018-07-24,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Maple Grove,Minnesota,55369,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,735.98,1,515.186,220.79399999999998,2018,7,2018Q3
3156,CA-2015-128986,2015-08-03,2015-08-05,Second Class,GH-14410,Gary Hansen,Home Office,United States,Glendale,Arizona,85301,West,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,93.024,1,65.1168,27.907200000000003,2015,8,2015Q3
3157,CA-2016-139584,2016-08-24,2016-08-28,Standard Class,EM-13810,Eleni McCrary,Corporate,United States,New York City,New York,10009,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,284.364,1,199.05479999999997,85.3092,2016,8,2016Q3
3158,CA-2016-139584,2016-08-24,2016-08-28,Standard Class,EM-13810,Eleni McCrary,Corporate,United States,New York City,New York,10009,East,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,26.0,1,18.2,7.800000000000001,2016,8,2016Q3
3159,US-2017-162677,2017-03-26,2017-03-27,First Class,DB-13210,Dean Braden,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",67.64,1,47.348,20.292,2017,3,2017Q1
3160,US-2017-162677,2017-03-26,2017-03-27,First Class,DB-13210,Dean Braden,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,119.976,1,83.9832,35.9928,2017,3,2017Q1
3161,US-2015-150924,2015-09-12,2015-09-16,Second Class,PT-19090,Pete Takahito,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,5.18,1,3.6259999999999994,1.5540000000000003,2015,9,2015Q3
3162,CA-2015-153969,2015-09-21,2015-09-25,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,15.56,1,10.892,4.668000000000001,2015,9,2015Q3
3163,CA-2015-153969,2015-09-21,2015-09-25,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",78.35,1,54.84499999999999,23.505000000000003,2015,9,2015Q3
3164,CA-2015-153969,2015-09-21,2015-09-25,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,1,41.664,17.856,2015,9,2015Q3
3165,CA-2015-153969,2015-09-21,2015-09-25,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,38.52,1,26.964000000000002,11.556000000000001,2015,9,2015Q3
3166,CA-2015-153969,2015-09-21,2015-09-25,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,239.984,1,167.9888,71.99520000000001,2015,9,2015Q3
3167,CA-2015-153969,2015-09-21,2015-09-25,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",19.35,1,13.545,5.8050000000000015,2015,9,2015Q3
3168,CA-2017-146682,2017-10-29,2017-10-31,First Class,KW-16435,Katrina Willman,Consumer,United States,Lansing,Michigan,48911,Central,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,67.0,1,46.9,20.1,2017,10,2017Q4
3169,CA-2017-138695,2017-05-28,2017-06-03,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Tallahassee,Florida,32303,South,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,390.272,1,273.19039999999995,117.08160000000004,2017,5,2017Q2
3170,CA-2017-138695,2017-05-28,2017-06-03,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Tallahassee,Florida,32303,South,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),62.192,1,43.5344,18.657600000000002,2017,5,2017Q2
3171,CA-2018-107461,2018-12-21,2018-12-26,Second Class,PK-19075,Pete Kriz,Consumer,United States,Columbia,South Carolina,29203,South,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,23.88,1,16.715999999999998,7.1640000000000015,2018,12,2018Q4
3172,US-2017-133879,2017-03-21,2017-03-28,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,3.168,1,2.2176,0.9504000000000001,2017,3,2017Q1
3173,US-2017-133879,2017-03-21,2017-03-28,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43,1,369.90099999999995,158.529,2017,3,2017Q1
3174,US-2017-133879,2017-03-21,2017-03-28,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AR-10004956,Office Supplies,Art,Newell 33,13.392,1,9.3744,4.0176,2017,3,2017Q1
3175,CA-2018-157483,2018-11-11,2018-11-18,Standard Class,EP-13915,Emily Phan,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,1,127.302,54.55800000000001,2018,11,2018Q4
3176,US-2018-132059,2018-09-23,2018-09-29,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Fort Collins,Colorado,80525,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",180.588,1,126.41159999999999,54.1764,2018,9,2018Q3
3177,US-2018-132059,2018-09-23,2018-09-29,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Fort Collins,Colorado,80525,West,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,47.984,1,33.5888,14.395200000000003,2018,9,2018Q3
3178,CA-2018-122280,2018-09-10,2018-09-10,Same Day,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",18.76,1,13.132,5.628000000000002,2018,9,2018Q3
3179,CA-2018-105235,2018-12-05,2018-12-11,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10011,East,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",20.94,1,14.658,6.282000000000002,2018,12,2018Q4
3180,CA-2018-105235,2018-12-05,2018-12-11,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10011,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",58.68,1,41.076,17.604,2018,12,2018Q4
3181,CA-2018-105235,2018-12-05,2018-12-11,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10011,East,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,254.9,1,178.43,76.47,2018,12,2018Q4
3182,CA-2018-152912,2018-11-09,2018-11-12,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044,East,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,1,6.748,2.8920000000000003,2018,11,2018Q4
3183,CA-2018-152912,2018-11-09,2018-11-12,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044,East,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,826.62,1,578.634,247.986,2018,11,2018Q4
3184,CA-2018-152912,2018-11-09,2018-11-12,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1633.14,1,1143.198,489.942,2018,11,2018Q4
3185,CA-2018-152912,2018-11-09,2018-11-12,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544.38,1,381.066,163.31400000000002,2018,11,2018Q4
3186,CA-2015-123498,2015-11-07,2015-11-09,First Class,TC-20980,Tamara Chand,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,26.046,1,18.2322,7.8138000000000005,2015,11,2015Q4
3187,CA-2015-123498,2015-11-07,2015-11-09,First Class,TC-20980,Tamara Chand,Corporate,United States,Houston,Texas,77041,Central,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,74.352,1,52.0464,22.305600000000005,2015,11,2015Q4
3188,CA-2018-159352,2018-03-12,2018-03-17,Standard Class,KB-16585,Ken Black,Corporate,United States,Lowell,Massachusetts,1852,East,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,69.93,1,48.951,20.979000000000006,2018,3,2018Q1
3189,US-2018-146416,2018-10-20,2018-10-22,Second Class,JE-16165,Justin Ellison,Corporate,United States,Woodland,California,95695,West,OFF-LA-10003714,Office Supplies,Labels,Avery 510,3.75,1,2.625,1.125,2018,10,2018Q4
3190,US-2018-146416,2018-10-20,2018-10-22,Second Class,JE-16165,Justin Ellison,Corporate,United States,Woodland,California,95695,West,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,20.928,1,14.6496,6.278400000000001,2018,10,2018Q4
